user_id,campaign_id,category,event_type,occurred_at
user-0071,352,Khởi nghiệp,VIEW,2026-01-24T14:00:00+00:00
user-0034,682,Môi trường,VIEW,2026-01-24T16:00:00+00:00
user-0148,998,Văn hóa,VIEW,2026-01-24T18:00:00+00:00
user-0180,238,Môi trường,FOLLOW,2026-01-24T20:00:00+00:00
user-0083,203,Y tế,SEARCH,2026-01-24T22:00:00+00:00
user-0001,570,Giáo dục,FOLLOW,2026-01-25T00:00:00+00:00
user-0274,678,Y tế,VIEW,2026-01-25T02:00:00+00:00
user-0204,533,Văn hóa,SEARCH,2026-01-25T04:00:00+00:00
user-0010,275,Môi trường,VIEW,2026-01-25T06:00:00+00:00
user-0264,940,Môi trường,VIEW,2026-01-25T08:00:00+00:00
user-0116,821,Khởi nghiệp,SEARCH,2026-01-25T10:00:00+00:00
user-0112,985,Y tế,VIEW,2026-01-25T12:00:00+00:00
user-0204,682,Môi trường,SEARCH,2026-01-25T14:00:00+00:00
user-0074,618,Công nghệ,VIEW,2026-01-25T16:00:00+00:00
user-0198,11,Văn hóa,VIEW,2026-01-25T18:00:00+00:00
user-0148,798,Công nghệ,SEARCH,2026-01-25T20:00:00+00:00
user-0063,368,Giáo dục,VIEW,2026-01-25T22:00:00+00:00
user-0282,780,Môi trường,VIEW,2026-01-26T00:00:00+00:00
user-0019,720,Văn hóa,SEARCH,2026-01-26T02:00:00+00:00
user-0292,196,Công nghệ,FOLLOW,2026-01-26T04:00:00+00:00
user-0062,818,Môi trường,SEARCH,2026-01-26T06:00:00+00:00
user-0102,529,Giáo dục,SEARCH,2026-01-26T08:00:00+00:00
user-0056,389,Khởi nghiệp,FOLLOW,2026-01-26T10:00:00+00:00
user-0182,257,Công nghệ,VIEW,2026-01-26T12:00:00+00:00
user-0094,397,Công nghệ,SEARCH,2026-01-26T14:00:00+00:00
user-0292,250,Công nghệ,VIEW,2026-01-26T16:00:00+00:00
user-0147,860,Văn hóa,VIEW,2026-01-26T18:00:00+00:00
user-0284,168,Giáo dục,VIEW,2026-01-26T20:00:00+00:00
user-0203,266,Môi trường,SEARCH,2026-01-26T22:00:00+00:00
user-0157,932,Công nghệ,VIEW,2026-01-27T00:00:00+00:00
user-0022,297,Văn hóa,SEARCH,2026-01-27T02:00:00+00:00
user-0069,988,Khởi nghiệp,VIEW,2026-01-27T04:00:00+00:00
user-0106,361,Khởi nghiệp,CONTRIBUTE,2026-01-27T06:00:00+00:00
user-0059,685,Văn hóa,VIEW,2026-01-27T08:00:00+00:00
user-0242,71,Giáo dục,FOLLOW,2026-01-27T10:00:00+00:00
user-0143,51,Giáo dục,VIEW,2026-01-27T12:00:00+00:00
user-0282,596,Khởi nghiệp,FOLLOW,2026-01-27T14:00:00+00:00
user-0160,717,Văn hóa,VIEW,2026-01-27T16:00:00+00:00
user-0199,800,Môi trường,VIEW,2026-01-27T18:00:00+00:00
user-0020,640,Văn hóa,SEARCH,2026-01-27T20:00:00+00:00
user-0032,374,Y tế,VIEW,2026-01-27T22:00:00+00:00
user-0243,496,Khởi nghiệp,VIEW,2026-01-28T00:00:00+00:00
user-0091,493,Văn hóa,CONTRIBUTE,2026-01-28T02:00:00+00:00
user-0204,829,Khởi nghiệp,FOLLOW,2026-01-28T04:00:00+00:00
user-0006,824,Giáo dục,SEARCH,2026-01-28T06:00:00+00:00
user-0073,859,Môi trường,SEARCH,2026-01-28T08:00:00+00:00
user-0122,108,Giáo dục,VIEW,2026-01-28T10:00:00+00:00
user-0220,123,Môi trường,SEARCH,2026-01-28T12:00:00+00:00
user-0190,917,Y tế,FOLLOW,2026-01-28T14:00:00+00:00
user-0174,953,Môi trường,VIEW,2026-01-28T16:00:00+00:00
user-0265,654,Khởi nghiệp,FOLLOW,2026-01-28T18:00:00+00:00
user-0081,720,Văn hóa,FOLLOW,2026-01-28T20:00:00+00:00
user-0184,635,Giáo dục,SEARCH,2026-01-28T22:00:00+00:00
user-0284,759,Môi trường,SEARCH,2026-01-29T00:00:00+00:00
user-0035,663,Văn hóa,VIEW,2026-01-29T02:00:00+00:00
user-0297,28,Môi trường,SEARCH,2026-01-29T04:00:00+00:00
user-0042,4,Khởi nghiệp,VIEW,2026-01-29T06:00:00+00:00
user-0127,662,Y tế,CONTRIBUTE,2026-01-29T08:00:00+00:00
user-0118,767,Môi trường,VIEW,2026-01-29T10:00:00+00:00
user-0268,284,Khởi nghiệp,CONTRIBUTE,2026-01-29T12:00:00+00:00
user-0214,361,Khởi nghiệp,CONTRIBUTE,2026-01-29T14:00:00+00:00
user-0143,545,Môi trường,VIEW,2026-01-29T16:00:00+00:00
user-0137,805,Khởi nghiệp,SEARCH,2026-01-29T18:00:00+00:00
user-0220,241,Khởi nghiệp,VIEW,2026-01-29T20:00:00+00:00
user-0284,940,Môi trường,SEARCH,2026-01-29T22:00:00+00:00
user-0293,351,Công nghệ,VIEW,2026-01-30T00:00:00+00:00
user-0161,93,Môi trường,FOLLOW,2026-01-30T02:00:00+00:00
user-0226,354,Giáo dục,SEARCH,2026-01-30T04:00:00+00:00
user-0153,469,Y tế,VIEW,2026-01-30T06:00:00+00:00
user-0079,744,Giáo dục,VIEW,2026-01-30T08:00:00+00:00
user-0175,480,Giáo dục,VIEW,2026-01-30T10:00:00+00:00
user-0247,52,Giáo dục,SEARCH,2026-01-30T12:00:00+00:00
user-0055,70,Công nghệ,VIEW,2026-01-30T14:00:00+00:00
user-0293,407,Công nghệ,SEARCH,2026-01-30T16:00:00+00:00
user-0222,855,Môi trường,SEARCH,2026-01-30T18:00:00+00:00
user-0155,600,Văn hóa,SEARCH,2026-01-30T20:00:00+00:00
user-0256,643,Khởi nghiệp,SEARCH,2026-01-30T22:00:00+00:00
user-0276,64,Y tế,SEARCH,2026-01-31T00:00:00+00:00
user-0137,56,Khởi nghiệp,VIEW,2026-01-31T02:00:00+00:00
user-0205,738,Môi trường,FOLLOW,2026-01-31T04:00:00+00:00
user-0226,203,Y tế,SEARCH,2026-01-31T06:00:00+00:00
user-0187,309,Giáo dục,VIEW,2026-01-31T08:00:00+00:00
user-0031,108,Giáo dục,VIEW,2026-01-31T10:00:00+00:00
user-0239,529,Giáo dục,VIEW,2026-01-31T12:00:00+00:00
user-0201,371,Môi trường,VIEW,2026-01-31T14:00:00+00:00
user-0071,312,Văn hóa,VIEW,2026-01-31T16:00:00+00:00
user-0068,251,Văn hóa,VIEW,2026-01-31T18:00:00+00:00
user-0215,276,Công nghệ,SEARCH,2026-01-31T20:00:00+00:00
user-0005,970,Y tế,SEARCH,2026-01-31T22:00:00+00:00
user-0255,840,Văn hóa,VIEW,2026-02-01T00:00:00+00:00
user-0203,25,Môi trường,SEARCH,2026-02-01T02:00:00+00:00
user-0044,329,Văn hóa,FOLLOW,2026-02-01T04:00:00+00:00
user-0056,956,Khởi nghiệp,SEARCH,2026-02-01T06:00:00+00:00
user-0193,967,Môi trường,SEARCH,2026-02-01T08:00:00+00:00
user-0251,38,Khởi nghiệp,SEARCH,2026-02-01T10:00:00+00:00
user-0236,906,Văn hóa,SEARCH,2026-02-01T12:00:00+00:00
user-0128,462,Môi trường,SEARCH,2026-02-01T14:00:00+00:00
user-0235,627,Giáo dục,VIEW,2026-02-01T16:00:00+00:00
user-0195,209,Khởi nghiệp,VIEW,2026-02-01T18:00:00+00:00
user-0292,688,Công nghệ,SEARCH,2026-02-01T20:00:00+00:00
user-0056,15,Khởi nghiệp,FOLLOW,2026-02-01T22:00:00+00:00
user-0005,958,Y tế,VIEW,2026-02-02T00:00:00+00:00
user-0249,787,Y tế,SEARCH,2026-02-02T02:00:00+00:00
user-0189,599,Khởi nghiệp,SEARCH,2026-02-02T04:00:00+00:00
user-0218,451,Văn hóa,VIEW,2026-02-02T06:00:00+00:00
user-0095,613,Công nghệ,CONTRIBUTE,2026-02-02T08:00:00+00:00
user-0100,217,Giáo dục,FOLLOW,2026-02-02T10:00:00+00:00
user-0186,708,Khởi nghiệp,FOLLOW,2026-02-02T12:00:00+00:00
user-0235,340,Y tế,VIEW,2026-02-02T14:00:00+00:00
user-0282,489,Văn hóa,VIEW,2026-02-02T16:00:00+00:00
user-0283,439,Công nghệ,SEARCH,2026-02-02T18:00:00+00:00
user-0252,52,Giáo dục,VIEW,2026-02-02T20:00:00+00:00
user-0297,372,Môi trường,SEARCH,2026-02-02T22:00:00+00:00
user-0112,433,Khởi nghiệp,VIEW,2026-02-03T00:00:00+00:00
user-0175,241,Khởi nghiệp,SEARCH,2026-02-03T02:00:00+00:00
user-0072,591,Khởi nghiệp,VIEW,2026-02-03T04:00:00+00:00
user-0025,248,Y tế,VIEW,2026-02-03T06:00:00+00:00
user-0201,445,Môi trường,SEARCH,2026-02-03T08:00:00+00:00
user-0177,653,Văn hóa,FOLLOW,2026-02-03T10:00:00+00:00
user-0249,315,Y tế,FOLLOW,2026-02-03T12:00:00+00:00
user-0240,507,Khởi nghiệp,VIEW,2026-02-03T14:00:00+00:00
user-0215,398,Văn hóa,SEARCH,2026-02-03T16:00:00+00:00
user-0190,77,Y tế,VIEW,2026-02-03T18:00:00+00:00
user-0046,93,Môi trường,VIEW,2026-02-03T20:00:00+00:00
user-0161,36,Văn hóa,SEARCH,2026-02-03T22:00:00+00:00
user-0282,131,Công nghệ,VIEW,2026-02-04T00:00:00+00:00
user-0207,588,Văn hóa,SEARCH,2026-02-04T02:00:00+00:00
user-0184,278,Giáo dục,VIEW,2026-02-04T04:00:00+00:00
user-0235,814,Công nghệ,SEARCH,2026-02-04T06:00:00+00:00
user-0129,133,Khởi nghiệp,FOLLOW,2026-02-04T08:00:00+00:00
user-0286,233,Giáo dục,SEARCH,2026-02-04T10:00:00+00:00
user-0194,674,Công nghệ,FOLLOW,2026-02-04T12:00:00+00:00
user-0131,296,Môi trường,SEARCH,2026-02-04T14:00:00+00:00
user-0289,196,Công nghệ,VIEW,2026-02-04T16:00:00+00:00
user-0146,578,Khởi nghiệp,FOLLOW,2026-02-04T18:00:00+00:00
user-0180,828,Văn hóa,SEARCH,2026-02-04T20:00:00+00:00
user-0098,401,Môi trường,VIEW,2026-02-04T22:00:00+00:00
user-0288,145,Công nghệ,VIEW,2026-02-05T00:00:00+00:00
user-0052,196,Công nghệ,SEARCH,2026-02-05T02:00:00+00:00
user-0053,779,Công nghệ,VIEW,2026-02-05T04:00:00+00:00
user-0101,152,Môi trường,SEARCH,2026-02-05T06:00:00+00:00
user-0096,463,Y tế,SEARCH,2026-02-05T08:00:00+00:00
user-0130,852,Công nghệ,SEARCH,2026-02-05T10:00:00+00:00
user-0199,421,Môi trường,SEARCH,2026-02-05T12:00:00+00:00
user-0031,904,Y tế,FOLLOW,2026-02-05T14:00:00+00:00
user-0258,111,Công nghệ,VIEW,2026-02-05T16:00:00+00:00
user-0265,337,Y tế,VIEW,2026-02-05T18:00:00+00:00
user-0075,378,Y tế,VIEW,2026-02-05T20:00:00+00:00
user-0201,680,Khởi nghiệp,SEARCH,2026-02-05T22:00:00+00:00
user-0101,267,Giáo dục,FOLLOW,2026-02-06T00:00:00+00:00
user-0293,245,Công nghệ,SEARCH,2026-02-06T02:00:00+00:00
user-0003,752,Văn hóa,SEARCH,2026-02-06T04:00:00+00:00
user-0225,291,Giáo dục,SEARCH,2026-02-06T06:00:00+00:00
user-0282,159,Y tế,VIEW,2026-02-06T08:00:00+00:00
user-0151,988,Khởi nghiệp,FOLLOW,2026-02-06T10:00:00+00:00
user-0042,597,Khởi nghiệp,SEARCH,2026-02-06T12:00:00+00:00
user-0049,779,Công nghệ,CONTRIBUTE,2026-02-06T14:00:00+00:00
user-0171,620,Khởi nghiệp,SEARCH,2026-02-06T16:00:00+00:00
user-0124,666,Công nghệ,FOLLOW,2026-02-06T18:00:00+00:00
user-0051,813,Khởi nghiệp,VIEW,2026-02-06T20:00:00+00:00
user-0086,684,Khởi nghiệp,CONTRIBUTE,2026-02-06T22:00:00+00:00
user-0288,697,Công nghệ,SEARCH,2026-02-07T00:00:00+00:00
user-0083,709,Y tế,FOLLOW,2026-02-07T02:00:00+00:00
user-0216,414,Khởi nghiệp,VIEW,2026-02-07T04:00:00+00:00
user-0277,977,Văn hóa,SEARCH,2026-02-07T06:00:00+00:00
user-0087,239,Giáo dục,VIEW,2026-02-07T08:00:00+00:00
user-0272,664,Công nghệ,VIEW,2026-02-07T10:00:00+00:00
user-0126,785,Giáo dục,VIEW,2026-02-07T12:00:00+00:00
user-0196,643,Khởi nghiệp,SEARCH,2026-02-07T14:00:00+00:00
user-0014,183,Y tế,VIEW,2026-02-07T16:00:00+00:00
user-0233,925,Văn hóa,CONTRIBUTE,2026-02-07T18:00:00+00:00
user-0011,857,Giáo dục,VIEW,2026-02-07T20:00:00+00:00
user-0216,201,Y tế,VIEW,2026-02-07T22:00:00+00:00
user-0265,264,Khởi nghiệp,VIEW,2026-02-08T00:00:00+00:00
user-0282,246,Khởi nghiệp,SEARCH,2026-02-08T02:00:00+00:00
user-0022,879,Văn hóa,CONTRIBUTE,2026-02-08T04:00:00+00:00
user-0117,428,Văn hóa,VIEW,2026-02-08T06:00:00+00:00
user-0096,447,Y tế,VIEW,2026-02-08T08:00:00+00:00
user-0142,266,Môi trường,VIEW,2026-02-08T10:00:00+00:00
user-0162,213,Giáo dục,VIEW,2026-02-08T12:00:00+00:00
user-0243,205,Y tế,VIEW,2026-02-08T14:00:00+00:00
user-0226,2,Y tế,CONTRIBUTE,2026-02-08T16:00:00+00:00
user-0182,710,Môi trường,FOLLOW,2026-02-08T18:00:00+00:00
user-0192,831,Công nghệ,VIEW,2026-02-08T20:00:00+00:00
user-0027,843,Công nghệ,SEARCH,2026-02-08T22:00:00+00:00
user-0061,155,Y tế,VIEW,2026-02-09T00:00:00+00:00
user-0214,625,Văn hóa,SEARCH,2026-02-09T02:00:00+00:00
user-0281,823,Công nghệ,SEARCH,2026-02-09T04:00:00+00:00
user-0169,695,Môi trường,VIEW,2026-02-09T06:00:00+00:00
user-0226,844,Y tế,VIEW,2026-02-09T08:00:00+00:00
user-0294,975,Môi trường,SEARCH,2026-02-09T10:00:00+00:00
user-0169,177,Giáo dục,VIEW,2026-02-09T12:00:00+00:00
user-0226,185,Công nghệ,VIEW,2026-02-09T14:00:00+00:00
user-0267,240,Khởi nghiệp,SEARCH,2026-02-09T16:00:00+00:00
user-0191,944,Môi trường,CONTRIBUTE,2026-02-09T18:00:00+00:00
user-0126,579,Văn hóa,FOLLOW,2026-02-09T20:00:00+00:00
user-0239,368,Giáo dục,SEARCH,2026-02-09T22:00:00+00:00
user-0199,443,Môi trường,VIEW,2026-02-10T00:00:00+00:00
user-0203,619,Môi trường,VIEW,2026-02-10T02:00:00+00:00
user-0256,930,Văn hóa,SEARCH,2026-02-10T04:00:00+00:00
user-0142,185,Công nghệ,SEARCH,2026-02-10T06:00:00+00:00
user-0193,1000,Khởi nghiệp,FOLLOW,2026-02-10T08:00:00+00:00
user-0087,499,Giáo dục,VIEW,2026-02-10T10:00:00+00:00
user-0132,256,Khởi nghiệp,SEARCH,2026-02-10T12:00:00+00:00
user-0201,944,Môi trường,SEARCH,2026-02-10T14:00:00+00:00
user-0008,344,Khởi nghiệp,FOLLOW,2026-02-10T16:00:00+00:00
user-0129,129,Khởi nghiệp,SEARCH,2026-02-10T18:00:00+00:00
user-0158,686,Văn hóa,VIEW,2026-02-10T20:00:00+00:00
user-0170,697,Công nghệ,VIEW,2026-02-10T22:00:00+00:00
user-0202,461,Môi trường,FOLLOW,2026-02-11T00:00:00+00:00
user-0181,930,Văn hóa,SEARCH,2026-02-11T02:00:00+00:00
user-0023,711,Giáo dục,SEARCH,2026-02-11T04:00:00+00:00
user-0038,230,Y tế,VIEW,2026-02-11T06:00:00+00:00
user-0184,129,Khởi nghiệp,VIEW,2026-02-11T08:00:00+00:00
user-0181,741,Giáo dục,VIEW,2026-02-11T10:00:00+00:00
user-0184,974,Khởi nghiệp,SEARCH,2026-02-11T12:00:00+00:00
user-0182,495,Môi trường,VIEW,2026-02-11T14:00:00+00:00
user-0292,473,Công nghệ,SEARCH,2026-02-11T16:00:00+00:00
user-0241,394,Văn hóa,VIEW,2026-02-11T18:00:00+00:00
user-0009,427,Công nghệ,VIEW,2026-02-11T20:00:00+00:00
user-0269,303,Khởi nghiệp,VIEW,2026-02-11T22:00:00+00:00
user-0064,268,Khởi nghiệp,VIEW,2026-02-12T00:00:00+00:00
user-0160,514,Công nghệ,VIEW,2026-02-12T02:00:00+00:00
user-0238,649,Khởi nghiệp,VIEW,2026-02-12T04:00:00+00:00
user-0127,677,Y tế,VIEW,2026-02-12T06:00:00+00:00
user-0117,484,Văn hóa,SEARCH,2026-02-12T08:00:00+00:00
user-0164,375,Công nghệ,FOLLOW,2026-02-12T10:00:00+00:00
user-0081,6,Giáo dục,VIEW,2026-02-12T12:00:00+00:00
user-0084,279,Văn hóa,VIEW,2026-02-12T14:00:00+00:00
user-0235,259,Môi trường,VIEW,2026-02-12T16:00:00+00:00
user-0048,904,Y tế,VIEW,2026-02-12T18:00:00+00:00
user-0198,140,Văn hóa,VIEW,2026-02-12T20:00:00+00:00
user-0089,357,Môi trường,VIEW,2026-02-12T22:00:00+00:00
user-0223,542,Y tế,SEARCH,2026-02-13T00:00:00+00:00
user-0283,511,Công nghệ,VIEW,2026-02-13T02:00:00+00:00
user-0296,729,Khởi nghiệp,VIEW,2026-02-13T04:00:00+00:00
user-0258,807,Y tế,VIEW,2026-02-13T06:00:00+00:00
user-0193,960,Y tế,VIEW,2026-02-13T08:00:00+00:00
user-0100,265,Khởi nghiệp,VIEW,2026-02-13T10:00:00+00:00
user-0281,820,Khởi nghiệp,SEARCH,2026-02-13T12:00:00+00:00
user-0036,251,Văn hóa,VIEW,2026-02-13T14:00:00+00:00
user-0254,392,Giáo dục,VIEW,2026-02-13T16:00:00+00:00
user-0261,537,Môi trường,VIEW,2026-02-13T18:00:00+00:00
user-0038,472,Khởi nghiệp,VIEW,2026-02-13T20:00:00+00:00
user-0028,808,Y tế,VIEW,2026-02-13T22:00:00+00:00
user-0014,573,Môi trường,FOLLOW,2026-02-14T00:00:00+00:00
user-0048,138,Y tế,VIEW,2026-02-14T02:00:00+00:00
user-0104,171,Giáo dục,SEARCH,2026-02-14T04:00:00+00:00
user-0174,61,Giáo dục,FOLLOW,2026-02-14T06:00:00+00:00
user-0179,170,Giáo dục,SEARCH,2026-02-14T08:00:00+00:00
user-0281,338,Công nghệ,FOLLOW,2026-02-14T10:00:00+00:00
user-0077,185,Công nghệ,VIEW,2026-02-14T12:00:00+00:00
user-0061,783,Y tế,VIEW,2026-02-14T14:00:00+00:00
user-0066,925,Văn hóa,VIEW,2026-02-14T16:00:00+00:00
user-0143,357,Môi trường,SEARCH,2026-02-14T18:00:00+00:00
user-0227,746,Y tế,VIEW,2026-02-14T20:00:00+00:00
user-0060,279,Văn hóa,VIEW,2026-02-14T22:00:00+00:00
user-0197,575,Môi trường,FOLLOW,2026-02-15T00:00:00+00:00
user-0068,568,Văn hóa,SEARCH,2026-02-15T02:00:00+00:00
user-0178,529,Giáo dục,VIEW,2026-02-15T04:00:00+00:00
user-0121,386,Giáo dục,VIEW,2026-02-15T06:00:00+00:00
user-0045,83,Y tế,VIEW,2026-02-15T08:00:00+00:00
user-0137,263,Khởi nghiệp,VIEW,2026-02-15T10:00:00+00:00
user-0276,788,Y tế,CONTRIBUTE,2026-02-15T12:00:00+00:00
user-0118,209,Khởi nghiệp,VIEW,2026-02-15T14:00:00+00:00
user-0235,317,Giáo dục,CONTRIBUTE,2026-02-15T16:00:00+00:00
user-0140,478,Giáo dục,FOLLOW,2026-02-15T18:00:00+00:00
user-0208,136,Y tế,VIEW,2026-02-15T20:00:00+00:00
user-0255,149,Văn hóa,VIEW,2026-02-15T22:00:00+00:00
user-0027,659,Y tế,VIEW,2026-02-16T00:00:00+00:00
user-0298,603,Môi trường,SEARCH,2026-02-16T02:00:00+00:00
user-0122,601,Môi trường,VIEW,2026-02-16T04:00:00+00:00
user-0075,104,Văn hóa,VIEW,2026-02-16T06:00:00+00:00
user-0265,515,Y tế,VIEW,2026-02-16T08:00:00+00:00
user-0185,720,Văn hóa,VIEW,2026-02-16T10:00:00+00:00
user-0177,645,Khởi nghiệp,VIEW,2026-02-16T12:00:00+00:00
user-0264,290,Công nghệ,VIEW,2026-02-16T14:00:00+00:00
user-0175,207,Khởi nghiệp,SEARCH,2026-02-16T16:00:00+00:00
user-0164,194,Môi trường,VIEW,2026-02-16T18:00:00+00:00
user-0276,140,Văn hóa,VIEW,2026-02-16T20:00:00+00:00
user-0063,910,Giáo dục,SEARCH,2026-02-16T22:00:00+00:00
user-0172,498,Khởi nghiệp,VIEW,2026-02-17T00:00:00+00:00
user-0143,440,Y tế,VIEW,2026-02-17T02:00:00+00:00
user-0255,240,Khởi nghiệp,VIEW,2026-02-17T04:00:00+00:00
user-0073,454,Giáo dục,VIEW,2026-02-17T06:00:00+00:00
user-0019,720,Văn hóa,VIEW,2026-02-17T08:00:00+00:00
user-0182,568,Văn hóa,FOLLOW,2026-02-17T10:00:00+00:00
user-0139,438,Công nghệ,VIEW,2026-02-17T12:00:00+00:00
user-0250,716,Giáo dục,VIEW,2026-02-17T14:00:00+00:00
user-0134,592,Môi trường,SEARCH,2026-02-17T16:00:00+00:00
user-0117,563,Giáo dục,SEARCH,2026-02-17T18:00:00+00:00
user-0207,843,Công nghệ,SEARCH,2026-02-17T20:00:00+00:00
user-0178,946,Giáo dục,SEARCH,2026-02-17T22:00:00+00:00
user-0101,194,Môi trường,VIEW,2026-02-18T00:00:00+00:00
user-0071,265,Khởi nghiệp,SEARCH,2026-02-18T02:00:00+00:00
user-0079,926,Y tế,VIEW,2026-02-18T04:00:00+00:00
user-0077,214,Công nghệ,FOLLOW,2026-02-18T06:00:00+00:00
user-0217,147,Công nghệ,FOLLOW,2026-02-18T08:00:00+00:00
user-0121,146,Khởi nghiệp,SEARCH,2026-02-18T10:00:00+00:00
user-0133,946,Giáo dục,FOLLOW,2026-02-18T12:00:00+00:00
user-0199,325,Môi trường,SEARCH,2026-02-18T14:00:00+00:00
user-0083,374,Y tế,VIEW,2026-02-18T16:00:00+00:00
user-0160,316,Văn hóa,VIEW,2026-02-18T18:00:00+00:00
user-0099,441,Y tế,SEARCH,2026-02-18T20:00:00+00:00
user-0015,897,Môi trường,VIEW,2026-02-18T22:00:00+00:00
user-0263,65,Văn hóa,CONTRIBUTE,2026-02-19T00:00:00+00:00
user-0258,718,Công nghệ,SEARCH,2026-02-19T02:00:00+00:00
user-0291,926,Y tế,VIEW,2026-02-19T04:00:00+00:00
user-0115,159,Y tế,SEARCH,2026-02-19T06:00:00+00:00
user-0229,882,Khởi nghiệp,VIEW,2026-02-19T08:00:00+00:00
user-0271,690,Môi trường,VIEW,2026-02-19T10:00:00+00:00
user-0062,352,Khởi nghiệp,SEARCH,2026-02-19T12:00:00+00:00
user-0193,645,Khởi nghiệp,SEARCH,2026-02-19T14:00:00+00:00
user-0128,859,Môi trường,FOLLOW,2026-02-19T16:00:00+00:00
user-0074,250,Công nghệ,FOLLOW,2026-02-19T18:00:00+00:00
user-0217,466,Môi trường,CONTRIBUTE,2026-02-19T20:00:00+00:00
user-0086,498,Khởi nghiệp,SEARCH,2026-02-19T22:00:00+00:00
user-0083,770,Khởi nghiệp,FOLLOW,2026-02-20T00:00:00+00:00
user-0292,677,Y tế,SEARCH,2026-02-20T02:00:00+00:00
user-0291,720,Văn hóa,VIEW,2026-02-20T04:00:00+00:00
user-0069,581,Giáo dục,VIEW,2026-02-20T06:00:00+00:00
user-0008,688,Công nghệ,FOLLOW,2026-02-20T08:00:00+00:00
user-0002,735,Môi trường,VIEW,2026-02-20T10:00:00+00:00
user-0106,764,Khởi nghiệp,VIEW,2026-02-20T12:00:00+00:00
user-0073,243,Y tế,VIEW,2026-02-20T14:00:00+00:00
user-0054,804,Y tế,CONTRIBUTE,2026-02-20T16:00:00+00:00
user-0237,647,Giáo dục,FOLLOW,2026-02-20T18:00:00+00:00
user-0241,370,Văn hóa,SEARCH,2026-02-20T20:00:00+00:00
user-0275,798,Công nghệ,FOLLOW,2026-02-20T22:00:00+00:00
user-0071,665,Giáo dục,SEARCH,2026-02-21T00:00:00+00:00
user-0106,125,Khởi nghiệp,VIEW,2026-02-21T02:00:00+00:00
user-0055,437,Văn hóa,SEARCH,2026-02-21T04:00:00+00:00
user-0179,554,Công nghệ,SEARCH,2026-02-21T06:00:00+00:00
user-0121,189,Khởi nghiệp,SEARCH,2026-02-21T08:00:00+00:00
user-0243,165,Y tế,SEARCH,2026-02-21T10:00:00+00:00
user-0118,62,Công nghệ,SEARCH,2026-02-21T12:00:00+00:00
user-0217,276,Công nghệ,SEARCH,2026-02-21T14:00:00+00:00
user-0173,611,Văn hóa,SEARCH,2026-02-21T16:00:00+00:00
user-0142,137,Khởi nghiệp,VIEW,2026-02-21T18:00:00+00:00
user-0159,82,Khởi nghiệp,SEARCH,2026-02-21T20:00:00+00:00
user-0192,635,Giáo dục,VIEW,2026-02-21T22:00:00+00:00
user-0198,35,Văn hóa,VIEW,2026-02-22T00:00:00+00:00
user-0298,611,Văn hóa,VIEW,2026-02-22T02:00:00+00:00
user-0258,758,Công nghệ,VIEW,2026-02-22T04:00:00+00:00
user-0122,847,Giáo dục,FOLLOW,2026-02-22T06:00:00+00:00
user-0276,200,Y tế,SEARCH,2026-02-22T08:00:00+00:00
user-0238,725,Khởi nghiệp,VIEW,2026-02-22T10:00:00+00:00
user-0249,390,Môi trường,VIEW,2026-02-22T12:00:00+00:00
user-0233,978,Công nghệ,VIEW,2026-02-22T14:00:00+00:00
user-0012,800,Môi trường,SEARCH,2026-02-22T16:00:00+00:00
user-0264,254,Y tế,SEARCH,2026-02-22T18:00:00+00:00
user-0183,544,Giáo dục,SEARCH,2026-02-22T20:00:00+00:00
user-0147,465,Giáo dục,FOLLOW,2026-02-22T22:00:00+00:00
user-0249,259,Môi trường,FOLLOW,2026-02-23T00:00:00+00:00
user-0039,450,Công nghệ,VIEW,2026-02-23T02:00:00+00:00
user-0184,272,Công nghệ,SEARCH,2026-02-23T04:00:00+00:00
user-0171,375,Công nghệ,VIEW,2026-02-23T06:00:00+00:00
user-0145,774,Khởi nghiệp,FOLLOW,2026-02-23T08:00:00+00:00
user-0086,398,Văn hóa,FOLLOW,2026-02-23T10:00:00+00:00
user-0164,743,Giáo dục,VIEW,2026-02-23T12:00:00+00:00
user-0216,442,Khởi nghiệp,SEARCH,2026-02-23T14:00:00+00:00
user-0075,251,Văn hóa,CONTRIBUTE,2026-02-23T16:00:00+00:00
user-0035,90,Môi trường,SEARCH,2026-02-23T18:00:00+00:00
user-0141,316,Văn hóa,SEARCH,2026-02-23T20:00:00+00:00
user-0029,366,Y tế,SEARCH,2026-02-23T22:00:00+00:00
user-0103,306,Môi trường,VIEW,2026-02-24T00:00:00+00:00
user-0092,944,Môi trường,SEARCH,2026-02-24T02:00:00+00:00
user-0120,995,Khởi nghiệp,VIEW,2026-02-24T04:00:00+00:00
user-0154,643,Khởi nghiệp,VIEW,2026-02-24T06:00:00+00:00
user-0109,380,Văn hóa,VIEW,2026-02-24T08:00:00+00:00
user-0117,553,Văn hóa,VIEW,2026-02-24T10:00:00+00:00
user-0004,367,Khởi nghiệp,SEARCH,2026-02-24T12:00:00+00:00
user-0057,404,Môi trường,VIEW,2026-02-24T14:00:00+00:00
user-0206,176,Môi trường,CONTRIBUTE,2026-02-24T16:00:00+00:00
user-0264,894,Giáo dục,VIEW,2026-02-24T18:00:00+00:00
user-0135,393,Y tế,VIEW,2026-02-24T20:00:00+00:00
user-0177,533,Văn hóa,VIEW,2026-02-24T22:00:00+00:00
